prediction_id,captured_at_utc,market_date,ticker,rotation_group,primary_benchmark,exposure,patch6_rotation_score,patch6_group_percentile,patch6_raw_state,patch6_confirmed_state,patch6_top20,shadow_feature_complete,universal_path_success_probability,universal_peer_rank,universal_peer_size,universal_peer_percentile,universal_low_trust,universal_veto_on_patch6,challenger_path_success_probability,challenger_model_used,challenger_peer_rank,challenger_peer_size,challenger_peer_percentile,challenger_low_trust,challenger_veto_on_patch6,model_version,target_version,feature_version,feature_rel_ret_21,feature_rel_ret_63,feature_rel_ret_126,feature_rel_vs_ema21,feature_rel_vs_ema63,feature_ema21_vs_ema63,feature_ema63_vs_ema126,feature_ema63_slope21,feature_ema126_slope21,feature_dist_low126,feature_drawdown_high126,feature_bars_since_low126,feature_bars_since_high126,feature_rel_vol21,feature_rel_vol63
PATH_RISK_V1_2026-08-12|2026-08-11|EEM,2026-08-12T13:06:10.013233+00:00,2026-08-11,EEM,EXUS_BROAD,ACWX,"Emerging markets, large/mid",32.8571428571,28.5714285714,WEAKENING,WEAKENING,False,True,0.5231207350,6.0000000000,7.0000000000,85.7142857143,False,False,0.5231207350,UNIVERSAL_PATH_RISK_V1,6.0000000000,7.0000000000,85.7142857143,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0222709015,-0.0600279008,0.0164368030,-0.0103602783,-0.0238135995,-0.0135941605,0.0055987672,-0.0154877438,-0.0040723038,0.0269537298,-0.0783096913,89.0000000000,35.0000000000,0.0382980735,0.0804331090
PATH_RISK_V1_2026-08-12|2026-08-11|EFA,2026-08-12T13:06:10.013233+00:00,2026-08-11,EFA,EXUS_BROAD,ACWX,"EAFE developed, large/mid",90.0000000000,100.0000000000,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.4815717748,4.0000000000,7.0000000000,57.1428571429,False,False,0.4815717748,UNIVERSAL_PATH_RISK_V1,4.0000000000,7.0000000000,57.1428571429,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0091107857,0.0269523072,-0.0126031880,0.0036080651,0.0097605732,0.0061303893,-0.0030429342,0.0072878038,0.0016886488,0.0393644326,-0.0134443908,48.0000000000,123.0000000000,0.0376485463,0.0507038980
PATH_RISK_V1_2026-08-12|2026-08-11|EMXC,2026-08-12T13:06:10.013233+00:00,2026-08-11,EMXC,EXUS_BROAD,ACWX,Emerging markets ex-China,26.4285714286,14.2857142857,WEAKENING,WEAKENING,False,True,0.5635310750,7.0000000000,7.0000000000,100.0000000000,False,False,0.5635310750,UNIVERSAL_PATH_RISK_V1,7.0000000000,7.0000000000,100.0000000000,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0320779032,-0.0566640829,0.0792116784,-0.0111199094,-0.0251910915,-0.0142294119,0.0209993233,-0.0180656882,0.0008722425,0.0795707773,-0.1083246160,125.0000000000,35.0000000000,0.0559608124,0.1133519920
PATH_RISK_V1_2026-08-12|2026-08-11|SCZ,2026-08-12T13:06:10.013233+00:00,2026-08-11,SCZ,EXUS_BROAD,ACWX,EAFE small cap,66.4285714286,57.1428571429,EMERGING,EMERGING,False,True,0.4836736398,5.0000000000,7.0000000000,71.4285714286,False,False,0.4836736398,UNIVERSAL_PATH_RISK_V1,5.0000000000,7.0000000000,71.4285714286,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0070583500,-0.0126460103,-0.0323913018,0.0026007034,0.0014824653,-0.0011153374,-0.0079289569,-0.0002560484,-0.0033084585,0.0337793796,-0.0397673510,29.0000000000,108.0000000000,0.0371380511,0.0610544273
PATH_RISK_V1_2026-08-12|2026-08-11|VEA,2026-08-12T13:06:10.013233+00:00,2026-08-11,VEA,EXUS_BROAD,ACWX,Developed markets ex-US,70.7142857143,85.7142857143,REACCELERATING,NEUTRAL,True,True,0.4739831012,2.0000000000,7.0000000000,28.5714285714,False,False,0.4739831012,UNIVERSAL_PATH_RISK_V1,2.0000000000,7.0000000000,28.5714285714,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0043140331,0.0011313695,0.0011671447,0.0016140710,0.0020204728,0.0004057469,0.0010785301,0.0005608433,0.0006532111,0.0077888751,-0.0104980926,74.0000000000,14.0000000000,0.0220109176,0.0254273784
PATH_RISK_V1_2026-08-12|2026-08-11|VSS,2026-08-12T13:06:10.013233+00:00,2026-08-11,VSS,EXUS_BROAD,ACWX,International small cap,64.2857142857,42.8571428571,EMERGING,NEUTRAL,False,True,0.4666227077,1.0000000000,7.0000000000,14.2857142857,True,False,0.4666227077,UNIVERSAL_PATH_RISK_V1,1.0000000000,7.0000000000,14.2857142857,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0058231175,-0.0476286790,-0.0472584377,0.0109050697,-0.0017038708,-0.0124729224,-0.0141870438,-0.0138730914,-0.0113276236,0.0456111974,-0.0549506275,7.0000000000,108.0000000000,0.0411336969,0.0523892259
PATH_RISK_V1_2026-08-12|2026-08-11|VWO,2026-08-12T13:06:10.013233+00:00,2026-08-11,VWO,EXUS_BROAD,ACWX,"Emerging markets, broad",69.2857142857,71.4285714286,NEUTRAL,NEUTRAL,False,True,0.4766215708,3.0000000000,7.0000000000,42.8571428571,False,False,0.4766215708,UNIVERSAL_PATH_RISK_V1,3.0000000000,7.0000000000,42.8571428571,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0143633815,-0.0329205978,-0.0253203024,-0.0038867757,-0.0106843955,-0.0068241437,-0.0079635044,-0.0067370279,-0.0058206729,0.0095947963,-0.0424161296,8.0000000000,71.0000000000,0.0300136324,0.0423389895
PATH_RISK_V1_2026-08-12|2026-08-11|ARGT,2026-08-12T13:06:10.013233+00:00,2026-08-11,ARGT,EXUS_COUNTRY,ACWX,Argentina,42.1951219512,29.2682926829,NEUTRAL,NEUTRAL,False,True,0.5771427495,37.0000000000,41.0000000000,90.2439024390,False,False,0.5771427495,UNIVERSAL_PATH_RISK_V1,37.0000000000,41.0000000000,90.2439024390,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0553467733,0.0000208645,-0.0880627193,-0.0293071407,-0.0376559399,-0.0086008660,-0.0134767010,-0.0023025877,-0.0056879061,0.0183070607,-0.1259058606,61.0000000000,91.0000000000,0.0744878739,0.1226300625
PATH_RISK_V1_2026-08-12|2026-08-11|ECH,2026-08-12T13:06:10.013233+00:00,2026-08-11,ECH,EXUS_COUNTRY,ACWX,Chile,40.7926829268,26.8292682927,NEUTRAL,NEUTRAL,False,True,0.5015264677,8.0000000000,41.0000000000,19.5121951220,True,False,0.5015264677,UNIVERSAL_PATH_RISK_V1,8.0000000000,41.0000000000,19.5121951220,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0109586294,-0.0333109154,-0.1685981695,-0.0089307608,-0.0211239133,-0.0123030279,-0.0197945346,-0.0122901505,-0.0128400518,0.0331496483,-0.1441666643,44.0000000000,124.0000000000,0.0481989376,0.0939402510
PATH_RISK_V1_2026-08-12|2026-08-11|EDEN,2026-08-12T13:06:10.013233+00:00,2026-08-11,EDEN,EXUS_COUNTRY,ACWX,Denmark,29.3902439024,14.6341463415,WEAKENING,WEAKENING,False,True,0.5329416016,29.0000000000,41.0000000000,70.7317073171,False,False,0.5329416016,UNIVERSAL_PATH_RISK_V1,29.0000000000,41.0000000000,70.7317073171,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0379478621,-0.0006741557,-0.0866246503,-0.0141764535,-0.0139448139,0.0002349707,-0.0166646351,0.0079864427,-0.0026230609,0.0648689750,-0.0788530893,36.0000000000,125.0000000000,0.0608344318,0.1080807995
PATH_RISK_V1_2026-08-12|2026-08-11|EFNL,2026-08-12T13:06:10.013233+00:00,2026-08-11,EFNL,EXUS_COUNTRY,ACWX,Finland,45.8536585366,34.1463414634,NEUTRAL,NEUTRAL,False,True,0.5081428434,10.0000000000,41.0000000000,24.3902439024,False,False,0.5081428434,UNIVERSAL_PATH_RISK_V1,10.0000000000,41.0000000000,24.3902439024,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0188770455,-0.0620297448,-0.0220164952,-0.0086823415,-0.0288749784,-0.0203694918,-0.0065237480,-0.0205436702,-0.0109899942,0.0036904266,-0.1031417050,2.0000000000,53.0000000000,0.0495269639,0.0728759477
PATH_RISK_V1_2026-08-12|2026-08-11|EIDO,2026-08-12T13:06:10.013233+00:00,2026-08-11,EIDO,EXUS_COUNTRY,ACWX,Indonesia,37.8048780488,24.3902439024,NEUTRAL,NEUTRAL,False,True,0.5612396817,35.0000000000,41.0000000000,85.3658536585,False,False,0.5612396817,UNIVERSAL_PATH_RISK_V1,35.0000000000,41.0000000000,85.3658536585,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0040586936,-0.1567392718,-0.3244145782,-0.0138850219,-0.0563492804,-0.0430621778,-0.1065855783,-0.0343749230,-0.0524975379,0.1266103211,-0.3371396967,44.0000000000,117.0000000000,0.0612447602,0.1832717858
PATH_RISK_V1_2026-08-12|2026-08-11|EIRL,2026-08-12T13:06:10.013233+00:00,2026-08-11,EIRL,EXUS_COUNTRY,ACWX,Ireland,77.4390243902,91.4634146341,ACCELERATING,ACCELERATING,True,True,0.5321425560,28.0000000000,41.0000000000,68.2926829268,False,False,0.5321425560,UNIVERSAL_PATH_RISK_V1,28.0000000000,41.0000000000,68.2926829268,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0061171093,0.0849462644,0.0120186783,0.0024053490,0.0208551497,0.0184055290,0.0071228369,0.0210518474,0.0115978626,0.1006776205,-0.0261343209,73.0000000000,10.0000000000,0.0511118720,0.0832247409
PATH_RISK_V1_2026-08-12|2026-08-11|EIS,2026-08-12T13:06:10.013233+00:00,2026-08-11,EIS,EXUS_COUNTRY,ACWX,Israel,23.1707317073,7.3170731707,ROTATION_OUT,NEUTRAL,False,True,0.5151996103,17.0000000000,41.0000000000,41.4634146341,False,False,0.5151996103,UNIVERSAL_PATH_RISK_V1,17.0000000000,41.0000000000,41.4634146341,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0083148778,-0.1295404311,-0.0586461294,-0.0118471324,-0.0375849294,-0.0260463719,-0.0126067901,-0.0234587964,-0.0143824324,0.0065160193,-0.1430786679,4.0000000000,67.0000000000,0.0510206635,0.0954818815
PATH_RISK_V1_2026-08-12|2026-08-11|ENOR,2026-08-12T13:06:10.013233+00:00,2026-08-11,ENOR,EXUS_COUNTRY,ACWX,Norway,60.7317073171,58.5365853659,EMERGING,EMERGING,False,True,0.5273906059,25.0000000000,41.0000000000,60.9756097561,False,False,0.5273906059,UNIVERSAL_PATH_RISK_V1,25.0000000000,41.0000000000,60.9756097561,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0421322976,-0.0307805613,0.0400863400,0.0115682414,0.0080029661,-0.0035245030,-0.0022625953,0.0005525379,-0.0009144633,0.1075449925,-0.1287234825,29.0000000000,92.0000000000,0.0598920663,0.1151924171
PATH_RISK_V1_2026-08-12|2026-08-11|ENZL,2026-08-12T13:06:10.013233+00:00,2026-08-11,ENZL,EXUS_COUNTRY,ACWX,New Zealand,45.8536585366,36.5853658537,WEAKENING,PERSISTENT_LEADER,False,True,0.5394999000,31.0000000000,41.0000000000,75.6097560976,False,False,0.5394999000,UNIVERSAL_PATH_RISK_V1,31.0000000000,41.0000000000,75.6097560976,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0053472554,0.0069567543,-0.0665113351,-0.0070961370,0.0012946453,0.0084507500,-0.0156925170,0.0149665380,0.0000172601,0.0636475660,-0.0691792481,35.0000000000,108.0000000000,0.0578502238,0.1005231823
PATH_RISK_V1_2026-08-12|2026-08-11|EPHE,2026-08-12T13:06:10.013233+00:00,2026-08-11,EPHE,EXUS_COUNTRY,ACWX,Philippines,61.2195121951,62.1951219512,NEUTRAL,EMERGING,False,True,0.5492139619,33.0000000000,41.0000000000,80.4878048780,False,False,0.5492139619,UNIVERSAL_PATH_RISK_V1,33.0000000000,41.0000000000,80.4878048780,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0044655747,0.0173134154,-0.0707275214,-0.0111016012,-0.0065761732,0.0045762315,-0.0215776110,0.0108083001,-0.0039594676,0.0838936959,-0.1121797868,49.0000000000,115.0000000000,0.0550993255,0.1236376071
PATH_RISK_V1_2026-08-12|2026-08-11|EPOL,2026-08-12T13:06:10.013233+00:00,2026-08-11,EPOL,EXUS_COUNTRY,ACWX,Poland,81.9512195122,95.1219512195,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.5165302470,19.0000000000,41.0000000000,46.3414634146,False,False,0.5165302470,UNIVERSAL_PATH_RISK_V1,19.0000000000,41.0000000000,46.3414634146,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0653511265,0.0926782769,0.0789347535,0.0276377421,0.0596723265,0.0311730322,0.0172001511,0.0341266667,0.0204874794,0.1395875482,0.0000000000,111.0000000000,0.0000000000,0.0378262282,0.0866285596
PATH_RISK_V1_2026-08-12|2026-08-11|EPU,2026-08-12T13:06:10.013233+00:00,2026-08-11,EPU,EXUS_COUNTRY,ACWX,Peru,77.4390243902,91.4634146341,PERSISTENT_LEADER,WEAKENING,True,True,0.4992716903,7.0000000000,41.0000000000,17.0731707317,True,True,0.4992716903,UNIVERSAL_PATH_RISK_V1,7.0000000000,41.0000000000,17.0731707317,True,True,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0159768716,0.0573919442,-0.0625673522,0.0097169133,0.0245738467,0.0147139591,0.0145023616,0.0168246939,0.0127048941,0.1175629623,-0.0827739540,44.0000000000,112.0000000000,0.0552084042,0.1147839430
PATH_RISK_V1_2026-08-12|2026-08-11|EWA,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWA,EXUS_COUNTRY,ACWX,Australia,65.1219512195,68.2926829268,EMERGING,EMERGING,False,True,0.5309774897,27.0000000000,41.0000000000,65.8536585366,False,False,0.5309774897,UNIVERSAL_PATH_RISK_V1,27.0000000000,41.0000000000,65.8536585366,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0182281551,-0.0041228215,-0.0148715471,0.0000450060,0.0057511603,0.0057058975,-0.0095214555,0.0084982678,-0.0005467611,0.0559993097,-0.0601967545,35.0000000000,83.0000000000,0.0537237720,0.0796453981
PATH_RISK_V1_2026-08-12|2026-08-11|EWC,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWC,EXUS_COUNTRY,ACWX,Canada,75.6097560976,85.3658536585,ACCELERATING,EMERGING,True,True,0.4932308789,3.0000000000,41.0000000000,7.3170731707,True,True,0.4932308789,UNIVERSAL_PATH_RISK_V1,3.0000000000,41.0000000000,7.3170731707,True,True,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0094552023,0.0313363360,0.0270348073,0.0072693534,0.0141830537,0.0068638048,0.0001079399,0.0109356878,0.0046318986,0.0658381205,-0.0272502503,35.0000000000,109.0000000000,0.0403601509,0.0829949759
PATH_RISK_V1_2026-08-12|2026-08-11|EWD,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWD,EXUS_COUNTRY,ACWX,Sweden,69.2682926829,75.6097560976,EMERGING,NEUTRAL,False,True,0.4936013193,4.0000000000,41.0000000000,9.7560975610,True,False,0.4936013193,UNIVERSAL_PATH_RISK_V1,4.0000000000,41.0000000000,9.7560975610,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0302362389,0.0283080365,-0.0484638570,0.0025495167,0.0092218384,0.0066553538,-0.0115749003,0.0069366850,-0.0022324340,0.0608946287,-0.0674215271,35.0000000000,108.0000000000,0.0393154586,0.0620248540
PATH_RISK_V1_2026-08-12|2026-08-11|EWG,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWG,EXUS_COUNTRY,ACWX,Germany,70.0000000000,78.0487804878,EMERGING,EMERGING,False,True,0.4899238149,2.0000000000,41.0000000000,4.8780487805,True,False,0.4899238149,UNIVERSAL_PATH_RISK_V1,2.0000000000,41.0000000000,4.8780487805,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0283524366,0.0237081568,-0.0531993720,0.0115738320,0.0157717065,0.0041498449,-0.0178820382,0.0032508811,-0.0061734074,0.0622740092,-0.0483264872,35.0000000000,125.0000000000,0.0402561579,0.0667619094
PATH_RISK_V1_2026-08-12|2026-08-11|EWH,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWH,EXUS_COUNTRY,ACWX,Hong Kong,48.7195121951,43.9024390244,NEUTRAL,NEUTRAL,False,True,0.5229871455,21.0000000000,41.0000000000,51.2195121951,False,False,0.5229871455,UNIVERSAL_PATH_RISK_V1,21.0000000000,41.0000000000,51.2195121951,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0172273841,-0.0886402318,-0.1001720859,-0.0190458689,-0.0248867026,-0.0059542374,-0.0219814448,0.0029613452,-0.0073494028,0.0602217531,-0.1331882200,29.0000000000,94.0000000000,0.0538197511,0.0843736928
PATH_RISK_V1_2026-08-12|2026-08-11|EWI,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWI,EXUS_COUNTRY,ACWX,Italy,77.0731707317,87.8048780488,PERSISTENT_LEADER,PERSISTENT_LEADER,True,True,0.5302824561,26.0000000000,41.0000000000,63.4146341463,False,False,0.5302824561,UNIVERSAL_PATH_RISK_V1,26.0000000000,41.0000000000,63.4146341463,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0055921720,0.0528285069,0.0443064896,0.0037167703,0.0227340424,0.0189468510,0.0114549898,0.0209012365,0.0131493253,0.0902689610,-0.0085446099,102.0000000000,14.0000000000,0.0423899457,0.0700522930
PATH_RISK_V1_2026-08-12|2026-08-11|EWJ,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWJ,EXUS_COUNTRY,ACWX,Japan,57.4390243902,53.6585365854,REACCELERATING,WEAKENING,False,True,0.4794070612,1.0000000000,41.0000000000,2.4390243902,True,False,0.4794070612,UNIVERSAL_PATH_RISK_V1,1.0000000000,41.0000000000,2.4390243902,True,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0008384469,0.0180478829,-0.0083801340,0.0091227035,0.0119039142,0.0027560679,0.0016025803,0.0012199550,0.0010402166,0.0418198337,-0.0314623450,74.0000000000,122.0000000000,0.0339587428,0.0536278172
PATH_RISK_V1_2026-08-12|2026-08-11|EWL,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWL,EXUS_COUNTRY,ACWX,Switzerland,54.6341463415,51.2195121951,WEAKENING,WEAKENING,False,True,0.5097469863,11.0000000000,41.0000000000,26.8292682927,False,False,0.5097469863,UNIVERSAL_PATH_RISK_V1,11.0000000000,41.0000000000,26.8292682927,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0113078754,0.0277166119,-0.0396162092,-0.0076049770,-0.0040159797,0.0036165007,-0.0064679437,0.0063432902,0.0001990879,0.0524442208,-0.0531983185,47.0000000000,108.0000000000,0.0424049184,0.0898000905
PATH_RISK_V1_2026-08-12|2026-08-11|EWM,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWM,EXUS_COUNTRY,ACWX,Malaysia,33.7804878049,19.5121951220,WEAKENING,EMERGING,False,True,0.5143318004,14.0000000000,41.0000000000,34.1463414634,False,False,0.5143318004,UNIVERSAL_PATH_RISK_V1,14.0000000000,41.0000000000,34.1463414634,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0161904207,-0.0776258264,-0.1017776214,-0.0149344555,-0.0261388327,-0.0113742454,-0.0202954777,-0.0043887432,-0.0093871375,0.0405517959,-0.1576644303,35.0000000000,98.0000000000,0.0443713388,0.0934002934
PATH_RISK_V1_2026-08-12|2026-08-11|EWN,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWN,EXUS_COUNTRY,ACWX,Netherlands,50.1219512195,46.3414634146,WEAKENING,WEAKENING,False,True,0.5078580989,9.0000000000,41.0000000000,21.9512195122,False,False,0.5078580989,UNIVERSAL_PATH_RISK_V1,9.0000000000,41.0000000000,21.9512195122,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0025509252,0.0390448246,0.0408586292,0.0041674538,0.0089177421,0.0047305738,0.0108712621,0.0047997450,0.0065324418,0.0767761689,-0.0261166968,92.0000000000,29.0000000000,0.0418128711,0.0682442427
PATH_RISK_V1_2026-08-12|2026-08-11|EWO,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWO,EXUS_COUNTRY,ACWX,Austria,71.2195121951,81.7073170732,WEAKENING,WEAKENING,True,True,0.5118650661,12.0000000000,41.0000000000,29.2682926829,False,False,0.5118650661,UNIVERSAL_PATH_RISK_V1,12.0000000000,41.0000000000,29.2682926829,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0076216098,0.0802569639,0.0648017305,0.0026200702,0.0250475606,0.0223688824,0.0262575037,0.0228222117,0.0201894155,0.1535421828,-0.0186032085,102.0000000000,3.0000000000,0.0405153182,0.0708033480
PATH_RISK_V1_2026-08-12|2026-08-11|EWP,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWP,EXUS_COUNTRY,ACWX,Spain,65.9756097561,70.7317073171,WEAKENING,WEAKENING,False,True,0.5151537195,16.0000000000,41.0000000000,39.0243902439,False,False,0.5151537195,UNIVERSAL_PATH_RISK_V1,16.0000000000,41.0000000000,39.0243902439,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0241737266,0.0835350193,0.0346865442,0.0082000598,0.0292724315,0.0209009824,0.0119031591,0.0227909902,0.0140056639,0.1005476923,-0.0085798457,47.0000000000,6.0000000000,0.0458114831,0.0747907782
PATH_RISK_V1_2026-08-12|2026-08-11|EWQ,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWQ,EXUS_COUNTRY,ACWX,France,85.3658536585,97.5609756098,PERSISTENT_LEADER,NEUTRAL,True,True,0.4990131213,6.0000000000,41.0000000000,14.6341463415,True,True,0.4990131213,UNIVERSAL_PATH_RISK_V1,6.0000000000,41.0000000000,14.6341463415,True,True,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0253210797,0.0414769564,-0.0282670108,0.0073650985,0.0151507407,0.0077287194,-0.0117328521,0.0077585318,-0.0018278743,0.0581369754,-0.0338511130,35.0000000000,114.0000000000,0.0422055336,0.0705903478
PATH_RISK_V1_2026-08-12|2026-08-11|EWS,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWS,EXUS_COUNTRY,ACWX,Singapore,87.5609756098,100.0000000000,PERSISTENT_LEADER,WEAKENING,True,True,0.5452347454,32.0000000000,41.0000000000,78.0487804878,False,False,0.5452347454,UNIVERSAL_PATH_RISK_V1,32.0000000000,41.0000000000,78.0487804878,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0401902238,0.1589284493,0.1354339460,0.0344271255,0.0704892998,0.0348619767,0.0124719876,0.0419081809,0.0222164864,0.1675690443,-0.0054308850,39.0000000000,9.0000000000,0.0676835170,0.0986484843
PATH_RISK_V1_2026-08-12|2026-08-11|EWT,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWT,EXUS_COUNTRY,ACWX,Taiwan,61.2195121951,62.1951219512,REACCELERATING,WEAKENING,False,True,0.6089708430,40.0000000000,41.0000000000,97.5609756098,False,False,0.6089708430,UNIVERSAL_PATH_RISK_V1,40.0000000000,41.0000000000,97.5609756098,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0166794148,0.0380833933,0.3736433268,0.0167573776,0.0286127418,0.0116599736,0.0582075719,0.0047035140,0.0259119137,0.3644850610,-0.0651539354,125.0000000000,35.0000000000,0.0915817596,0.1466294625
PATH_RISK_V1_2026-08-12|2026-08-11|EWU,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWU,EXUS_COUNTRY,ACWX,United Kingdom,66.3414634146,73.1707317073,ACCELERATING,WEAKENING,False,True,0.5256462459,22.0000000000,41.0000000000,53.6585365854,False,False,0.5256462459,UNIVERSAL_PATH_RISK_V1,22.0000000000,41.0000000000,53.6585365854,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,0.0041648698,0.0189777098,-0.0256376619,-0.0072346396,-0.0022545021,0.0050164296,-0.0065548006,0.0086973286,0.0009187304,0.0619215632,-0.0635981860,36.0000000000,89.0000000000,0.0516687535,0.0909386483
PATH_RISK_V1_2026-08-12|2026-08-11|EWW,2026-08-12T13:06:10.013233+00:00,2026-08-11,EWW,EXUS_COUNTRY,ACWX,Mexico,42.9268292683,31.7073170732,NEUTRAL,NEUTRAL,False,True,0.5271628797,23.0000000000,41.0000000000,56.0975609756,False,False,0.5271628797,UNIVERSAL_PATH_RISK_V1,23.0000000000,41.0000000000,56.0975609756,False,False,PATH_RISK_V1_2026-08-12,INVESTABLE_PATH_PRIMARY_V1,RELATIVE_STRUCTURE_15_V1,-0.0090013930,-0.0642993395,-0.1032025969,-0.0194255812,-0.0285000908,-0.0092542794,-0.0090779596,-0.0052532789,-0.0055390589,0.0068088016,-0.1035152575,35.0000000000,122.0000000000,0.0617232964,0.0887839904
